same_source_D,different_source_D,delta,n_sources
0.779854934910282,1.0258391810814724,0.2459842461711904,3
0.8187394968913662,0.9238417645318069,0.10510226764044073,3
0.5181351581451675,0.9773863603783796,0.45925120223321203,3
0.8333128670136827,0.9639357402800419,0.13062287326635924,3
0.33720752821452704,0.5721532165136113,0.23494568829908424,3
0.7904932822660998,1.113677507532623,0.32318422526652324,3
0.8355485936444718,1.111641898110641,0.2760933044661693,3
1.0230646399681858,0.9897044614065671,-0.03336017856161866,3
0.8209445439895167,0.9716394480999726,0.15069490411045594,3
0.7642048079206836,0.9462942099803427,0.18208940205965918,3
1.0136720841425695,0.8491475573655677,-0.1645245267770018,3
1.005338452255237,1.0258585357735996,0.020520083518362542,3
0.9391743151221674,1.0129589657287568,0.07378465060658934,3
0.8507826055162796,0.972875480927329,0.1220928754110494,3
0.5298307473902466,0.9312947493453726,0.401464001955126,3
0.9915277446587807,1.0076716732994775,0.016143928640696803,3
0.766299268320101,1.1287145701818782,0.3624153018617772,3
0.8542791384665661,1.0959824932904396,0.2417033548238735,3
0.9876912660280234,1.0030902061010254,0.015398940073002021,3
0.950509172529594,0.9472275155808669,-0.003281656948727063,3
0.5908801686126643,1.0935912596657758,0.5027110910531114,3
0.05647852403333951,0.9236402469505206,0.8671617229171811,3
0.8602871967979209,1.0877772852933394,0.22749008849541852,3
0.6330725109411515,0.5860590770773294,-0.04701343386382206,4
0.954653511323128,0.9052526266555049,-0.04940088466762316,3
0.795834238103642,1.0130815497822216,0.2172473116785797,4
0.9793637078656486,0.9832841295231232,0.0039204216574745265,3
0.8403871127053881,0.8645981194462934,0.02421100674090526,3
0.7096582502503079,0.9134647162059117,0.2038064659556038,3
0.9654290157800192,0.915468530634734,-0.04996048514528517,3
1.0110533235309727,0.9259575342041803,-0.0850957893267924,3
1.0964737178494217,1.0622821126403896,-0.03419160520903208,3
0.44761610024908993,0.5471150631913542,0.09949896294226424,3
0.6573861394689823,0.6871462271570089,0.029760087688026626,3
0.9777460865753662,0.9743866390743869,-0.0033594475009792735,3
0.939487067350123,1.0795126777378559,0.14002561038773287,3
0.41323877366533573,1.0221925540780525,0.6089537804127167,3
0.943184104463331,1.0428898485865177,0.09970574412318667,3
0.7288280740822817,0.8297843090440958,0.10095623496181416,3
1.0178808938645403,0.9414616435326302,-0.0764192503319101,3
0.6588059803804505,1.0201752857383803,0.3613693053579299,3
0.37102100177273023,0.8234120614963921,0.4523910597236619,3
0.728344314530265,1.0535883331353495,0.32524401860508445,3
0.8391210070140017,1.0424453954149648,0.20332438840096312,3
0.6926635415889829,0.8839573573668541,0.1912938157778712,3
0.7654446423330136,1.1314261438053577,0.3659815014723441,3
0.8899079237582777,0.9688732725116761,0.07896534875339845,4
0.8419893947321478,1.0025426046421395,0.16055320990999167,3
0.9505872979311346,1.0056994802550379,0.05511218232390325,3
0.7976041721802763,1.1345801480712208,0.3369759758909444,3
0.896199232468409,0.9788180827283466,0.08261885025993754,3
0.8898509468950292,0.9914232018701519,0.10157225497512268,3
0.8998330445910303,1.0719495391352198,0.17211649454418954,3
0.7231217820068536,0.9861352285812037,0.2630134465743501,3
0.7938368791711841,0.960155099761002,0.16631822058981793,3
0.8564205583311535,0.9535865014380926,0.09716594310693916,3
0.9098667751202368,0.9378857965789665,0.028019021458729698,3
0.813533514384674,0.8587121802425038,0.045178665857829814,3
0.8659526783861466,1.0565139180310772,0.19056123964493055,3
0.7913594712200303,0.9881679496089728,0.19680847838894255,3
0.7881380766210155,0.9722445324803679,0.18410645585935237,3
0.8270700747819278,1.0586569563826354,0.2315868816007075,3
0.5033725692005208,0.974130604933403,0.4707580357328822,3
0.7815191455633049,0.7382001320714748,-0.043319013491830094,3
0.6797791182093651,0.8715790886491508,0.1917999704397857,3
0.9812341915673246,1.0207725241775496,0.03953833261022499,4
0.5669399353935616,1.0778033402044227,0.5108634048108611,3
0.6042495248287776,0.7912007821550378,0.18695125732626017,3
1.0040527817321867,1.0792599476352043,0.07520716590301757,3
1.070409034927151,0.9739486219956927,-0.09646041293145824,3
0.7717508830440446,1.080330708070599,0.30857982502655446,3
0.952067569743688,1.0494453878278427,0.09737781808415469,3
1.1038978958597985,1.0747513360254561,-0.029146559834342334,3
0.7634322814959579,1.057097384199564,0.293665102703606,3
1.0725287693958845,1.0309064335433846,-0.04162233585249986,3
0.7287944593235899,0.9091650061453749,0.180370546821785,4
0.9071312745850142,1.0955067422815348,0.18837546769652058,3
0.7894239454476022,1.067383589808352,0.2779596443607497,3
0.5222278854939049,1.0773784992190738,0.5551506137251689,3
0.9390561730312101,0.9489860363345244,0.009929863303314246,3
0.9847357957955806,0.9559719186158595,-0.028763877179721065,3
0.41023314233295094,0.88221550589438,0.4719823635614291,4
0.8590405194987627,1.127037485781336,0.2679969662825732,3
0.914732968972092,1.0946962317035185,0.1799632627314265,3
0.6603696593023883,0.986374584083283,0.3260049247808947,3
0.9404316591622126,1.020883576840445,0.08045191767823234,3
0.925280388265486,0.9713445479874318,0.046064159721945774,3
0.9433554127811181,0.9729838159194704,0.029628403138352244,3
0.8152546599053415,0.8645564879741393,0.04930182806879779,3
0.7752634035254755,0.8682305777447592,0.09296717421928369,3
0.8156928402577832,1.0741310344604538,0.25843819420267056,3
0.9492367463601773,1.0067403112744855,0.05750356491430819,3
0.860058509983801,0.9952668925803675,0.13520838259656653,3
0.3741555083112491,0.7672519743308198,0.3930964660195707,3
0.711769825473849,0.9978701933864524,0.2861003679126034,3
1.0449061762039134,0.9923348976845675,-0.05257127851934584,3
0.7752337928543641,0.9506207722882101,0.17538697943384596,4
0.7673020973329244,0.940005690639252,0.17270359330632756,3
0.35972153741975804,0.8907868313482648,0.5310652939285068,3
1.172976673303451,1.005181565966104,-0.16779510733734693,5
0.8321268929523601,1.0194618825609443,0.1873349896085842,3
1.0492592452116618,1.0575682329488003,0.008308987737138507,3
0.9999990919600017,0.8683272579700196,-0.13167183398998206,3
1.0382328442164337,0.9060727466967415,-0.13216009751969215,3
0.8955875889297624,0.9995001611050011,0.10391257217523864,3
0.9618247279144786,1.0306805299373951,0.06885580202291652,3
0.7836667851007639,0.8409688158905221,0.05730203078975815,3
0.9252188341075316,0.9444744361235807,0.019255602016049145,3
0.8056145374458257,1.0344907319100083,0.22887619446418261,3
0.8325634049013556,1.0228528308692562,0.19028942596790055,3
0.6597370674338188,0.7609131140020807,0.10117604656826196,3
0.7029409173337673,1.1791572906338001,0.47621637330003286,3
0.9464673462017233,0.991516009387437,0.045048663185713655,3
0.5795703555666274,0.8572130729332933,0.2776427173666659,3
0.5118326129337589,0.9432798945910331,0.4314472816572742,4
0.9276185517397268,0.9993457501187413,0.07172719837901442,3
0.623071076167169,1.1243663830980828,0.5012953069309138,3
0.9390222771678168,1.0373413570791963,0.09831907991137945,3
0.8014709555169187,1.1208069675258392,0.3193360120089205,3
0.8953523904409141,1.0719351233589407,0.17658273291802662,3
0.8652997512978536,0.8735730569412757,0.008273305643422102,3
0.9730175810485878,0.8948305682520603,-0.07818701279652751,3
0.9641074974435746,0.9943435883751007,0.030236090931526127,3
0.6638494069171494,1.1151864280906538,0.4513370211735044,3
0.932603150060284,0.894494237705258,-0.038108912355026,3
0.8621976854720461,0.9193499654111038,0.05715227993905769,3
0.9986554833322456,0.9586454780963193,-0.04001000523592635,3
0.9436367224294914,1.0183834116519903,0.07474668922249894,3
0.8565009876415494,1.0155123509775636,0.1590113633360143,3
0.9241924204127354,1.069944934669647,0.1457525142569116,3
0.9964454544912245,1.0845391141417111,0.08809365965048666,3
0.8834878120367268,1.00902741615969,0.12553960412296317,3
0.7437659757626331,0.8205652921036167,0.07679931634098358,3
0.9583667912916906,0.9997248911263344,0.04135809983464389,3
0.9616245364342295,1.0243268254326512,0.06270228899842167,3
0.7152203129458596,1.1525604895031225,0.43734017655726287,3
0.4983205964625246,1.0646453889675107,0.5663247925049861,3
0.9087558005659983,0.986132378266979,0.07737657770098072,3
0.5061611827749287,1.2124403682054965,0.7062791854305678,3
0.7579516360706119,1.0413246535920968,0.2833730175214849,3
0.9225360023739723,1.0069100232996564,0.08437402092568413,3
0.833793683183312,0.944289846862354,0.11049616367904191,3
0.869937113119334,0.998407226578345,0.12847011345901105,3
0.9220148153694446,1.0024364324146697,0.0804216170452251,3
0.8229837729311619,1.1295432842306834,0.3065595112995215,3
0.9368149082698374,0.9894546548495405,0.05263974657970316,3
0.8179061579909584,0.9211210628637988,0.10321490487284035,3
0.7111963769364831,0.9486851926368052,0.2374888157003221,3
0.6788969523828794,1.0840469914401085,0.4051500390572291,3
0.5888263003961769,0.9514360130853188,0.3626097126891419,3
0.595246330658069,0.6078977625126413,0.012651431854572293,3
0.6366466093830353,1.1208402844423564,0.4841936750593211,3
0.6062139057491303,0.8482239328794111,0.24201002713028086,3
0.38648858887760845,0.7366548545334002,0.35016626565579173,3
0.8789520789666732,1.0373430207633976,0.15839094179672442,3
0.6612132840586983,1.0342326448522434,0.37301936079354514,3
1.0156480286026004,0.9580307763045806,-0.05761725229801984,3
0.7469075327544267,1.113010605219474,0.36610307246504725,3
0.9902281961187267,1.0477952558438586,0.057567059725131875,3
0.8180846891974076,1.1121375157960325,0.29405282659862486,3
0.7636993594791516,1.0312711818916946,0.26757182241254307,3
0.6998536751492189,0.9597920544151269,0.259938379265908,3
0.8624516671597612,1.068776157137927,0.20632448997816588,3
0.73465645396142,1.001247955288823,0.26659150132740295,3
0.9053814543311152,0.9602056319735406,0.05482417764242542,3
0.7231844626584416,1.0166775077143648,0.2934930450559232,3
0.8233357976121111,0.8944381403003115,0.07110234268820048,3
0.8061085613407695,1.0515150615751052,0.24540650023433574,3
0.941046645593888,0.9074574738320649,-0.03358917176182308,3
0.9429295859144065,0.9928696194221525,0.04994003350774601,3
0.8631092866881033,0.9243721428048307,0.06126285611672744,3
0.8220146868950324,0.9721362393882902,0.15012155249325776,3
0.8490517342499828,1.1021599511674205,0.2531082169174377,3
0.7970670336915002,1.0321304099300745,0.23506337623857432,3
0.9569833347705452,0.8992078687044451,-0.05777546606610007,3
1.0938108069425558,0.9386051192533728,-0.15520568768918308,3
0.9666279625745199,0.9802854040250345,0.013657441450514618,3
0.9272954173503294,1.0414973097315687,0.11420189238123934,3
1.060643106978903,1.0101463900511594,-0.05049671692774371,3
0.5126278059668765,0.9925612545356378,0.4799334485687613,3
0.631242610667595,1.1123600582472775,0.48111744757968244,3
