within_source_D,across_source_D,n_sources
0.7382839858531952,1.1006279985109966,4
1.0175547467337716,0.7664019266764323,3
0.8024517032835218,0.8088722229003906,3
0.7681431240505643,1.2167364954948425,3
0.9782724380493164,0.8778893947601318,3
0.33768153190612793,1.2096561988194783,3
0.6279157002766927,1.18594096104304,3
0.5665766398111979,1.022297779719035,3
1.0577732059690688,1.0326380729675293,3
0.8500971926583185,0.9921439488728842,3
0.28435411453247067,1.1246694723765056,3
0.5644016795688205,1.1172829469045003,3
1.0066015124320984,1.0448108116785686,3
0.5736878977881538,1.1309115091959636,3
0.9662411345375909,1.0594240029652913,3
0.6830583545896741,1.2227301200230916,3
0.7057679759131538,1.1466350555419922,3
0.6367275185055203,0.8962531884511312,3
0.9422591394848293,0.9217092990875244,3
0.723733146985372,0.9074016014734904,3
0.6282629172007242,1.1237911780675252,3
0.6744717359542847,1.0270160833994548,3
0.6897388497988383,1.1301384766896565,3
0.8323977390925089,1.2497509519259136,3
0.4815235137939453,1.1323329210281372,3
0.27042151292165123,0.3275074164072672,3
0.772196266386244,1.057324767112732,3
0.8356701652208964,1.0923707485198975,3
0.5735910336176554,0.5587437947591145,3
0.9493997097015381,0.7914853096008301,3
0.5986797014872233,1.139995018641154,3
0.6303830411699083,0.9648200670878092,3
0.4283084154129028,0.8808056513468424,3
0.7889117532306247,1.0410147110621135,3
0.6409933964411417,1.1523665587107341,3
0.8561327854792277,1.2127601305643718,3
0.8025978340042963,1.009412129720052,3
0.671079092555576,1.146478811899821,3
0.6230178753534953,0.5741267999013264,3
0.12849087185329863,0.3611717224121094,3
0.7359877030054728,0.8399800459543864,3
0.7156752877765231,0.8149793148040771,3
1.0971932080056932,0.8712607622146606,3
0.7646268473731147,1.1026432116826375,3
0.7653078105714585,0.5419034957885742,3
0.5859585603078207,1.2362532019615173,3
0.42222432295481366,0.28431765238444007,3
0.6200363172425164,0.8402924537658691,3
0.1910314295026991,0.4337719281514486,3
0.8104220628738403,0.9687103430430094,3
0.7196474737591214,1.052203933397929,3
0.8434778584374322,1.1982616980870564,3
0.4692162796303078,0.9263525009155273,3
0.777972247865465,1.0728094975153606,3
0.25210754076639813,0.5890016555786133,3
0.5018493996726142,0.40028039614359534,3
0.8586346705754598,0.9133670330047607,3
0.6952676355838776,1.1320093870162964,4
0.7562577724456787,0.899756113688151,3
0.8967811067899069,0.9968576033910116,3
0.8415344821082221,1.014705499013265,3
0.864052395025889,1.071426788965861,3
0.8925908075438604,1.1743600169817607,3
1.0892525182829964,0.9475191831588745,3
0.8399738735622829,0.8417834838231405,3
1.0547672708829243,1.1148412227630615,3
0.6988976664013333,0.9160827795664469,3
0.5381826029883491,0.8322645823160807,3
0.7041847573386298,0.9575099150339762,3
0.6757520304785835,1.0925466219584148,3
0.5456672509511312,1.0245192845662434,3
0.635632594426473,1.1434869766235352,3
0.7653312683105469,1.0301278432210286,3
0.6689460410012139,1.144127647082011,3
0.8155186971028646,1.0483566919962566,3
1.0322149991989136,1.1265202363332112,3
0.7452700535456339,1.1590678294499714,3
0.6765234735276965,0.5155860582987468,3
0.602918373213874,1.1394014755884807,3
0.6164592372046577,1.2599165836970012,3
0.6409915288289388,0.8799705505371094,3
0.9649456143379211,0.7188943227132161,3
0.6057118309868706,1.25455637772878,3
0.760434283150567,0.9617684682210287,3
0.668868899345398,1.0623387495676677,3
0.7617299026913114,1.2586644887924194,3
0.8577454752392238,1.0606468121210735,3
0.7428260511822171,1.0094181299209595,3
0.7370180818769666,0.9387389024098715,3
0.6148030890358819,1.1162562370300293,3
0.6008121569951376,1.0311838785807292,3
1.0551491181055705,1.2395929892857869,3
0.6409590376747979,1.0224237044652302,3
0.6160444948408339,1.0532931884129841,3
0.7919521861606174,1.036949634552002,3
0.8120169109768338,0.5414652824401855,3
0.1815429131189982,0.3849039077758789,3
0.6721107694837781,1.1069538593292236,3
0.4728073676427205,1.1674130757649739,3
0.813965982860989,0.546298901240031,3
0.9044604367680019,1.11612073580424,3
0.6880264282226562,0.7746948401133219,3
0.9799308180809021,1.1167737642923992,3
1.1315216090944078,0.9709943930308024,3
0.42707852522532147,0.8243193626403809,3
1.0677665207121108,0.9714394807815552,3
0.9358873963356018,1.2033369938532512,3
0.8925885889265271,0.7206409772237141,3
0.7163220379087661,0.7275457382202148,3
0.8803108135859171,1.2291337450345357,3
0.5442760785420736,1.0258748531341553,3
0.6481311718622843,0.9096351067225138,3
0.8836757673157586,1.0810050169626872,3
0.6870352149009704,0.86117951075236,4
0.6847400135464138,1.3020357688268025,3
0.9884505271911621,0.9002105792363485,3
0.7438977426952786,1.0686406294504802,3
0.6997985243797302,1.0923792521158855,3
0.8062526517444186,0.9975856939951578,3
1.0297137664424048,0.7252527077992756,3
0.826736119058397,1.0156739552815754,3
0.7426696022351583,0.9687963724136353,3
0.7297005388471817,0.9072675704956055,3
0.33708735307057697,0.5136463642120361,3
0.7467796736293368,0.787470817565918,3
0.8167356914944119,0.8040834267934164,3
0.7910583284166125,0.9555304050445557,3
0.5832160711288452,1.1804055571556091,3
0.5674481259451972,1.0545861721038818,3
0.5249868551890056,0.7689075469970703,3
0.8274717728296915,1.094720999399821,3
0.9310671091079712,0.9930458863576254,3
0.9247412619767367,1.131197412808736,3
0.47038831975724965,0.6121776898701985,3
0.920814037322998,1.0001660982767742,3
0.8695224126180013,0.8151057561238607,3
0.7461060020658706,1.1859679023424785,3
0.720029698477851,0.849601149559021,3
0.776471734046936,1.2378140290578206,3
0.6899929046630859,1.0576564868291218,3
0.7550942897796631,0.896171490351359,3
0.8474682437049018,0.9917399883270264,3
0.18621663252512613,0.49894396464029944,3
0.9547626309924656,1.110486586888631,3
0.5243223349253336,1.0541661580403645,3
0.6845638487074112,1.05026642481486,3
0.9420243501663208,0.9988952477773031,3
0.595919238196479,1.0368155638376872,3
0.5534020397398207,1.14657457669576,3
0.9871649344762167,0.8349749247233073,3
0.5763132572174072,1.0779526233673096,3
0.6902395619286431,0.8146255016326904,3
0.9086905320485433,0.8667614062627157,3
0.38768164316813153,1.0579171975453694,3
0.9266010125478109,1.1976135969161987,3
0.5033541123072306,0.9482103586196899,3
0.6688052177429199,1.0837883551915486,3
0.6629996962017484,0.8514566818873087,3
0.7941753599378797,0.9161604642868042,3
0.938863370153639,0.7618597348531088,3
0.887725422779719,0.9978312651316324,3
0.5054900646209717,1.1742834250132244,3
0.86315037144555,1.007298469543457,3
0.5002110931608411,1.1648914813995361,3
0.8181916342841254,1.1184497674306233,3
